"","Year","Survey","Quarter","Country","Ship","Gear","StNo","SpecLatin","ShootLong","ShootLat","CPUE_number_per_hour"
"1",2014,"NIGFS",4,"GB-NIR","74RY","ROT","94","Anguilla anguilla",-5.7875,53.4111,3
