key,occurrenceStatus,scientificName,species,dateIdentified,decimalLongitude,decimalLatitude,coordinateUncertaintyInMeters,year,month,day,eventDate,issues,modified,individualCount,identificationRemarks
2626245380,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-05-19T22:40:48,-5.768069,54.669077,5.0,2020,5,19,2020-05-19T18:51:36,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2020-05-24T15:54:43.000+00:00,,
2626468229,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-05-19T22:22:30,-5.767915,54.668855,13.0,2020,5,19,2020-05-19T18:56:01,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2020-05-21T20:09:36.000+00:00,,
2634564387,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-05-29T16:26:45,-5.74473,54.727572,5.0,2020,5,28,2020-05-28T10:58:29,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-11-14T20:33:18.000+00:00,,
2641288542,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-05-29T16:26:58,-5.744775,54.72757,5.0,2020,5,28,2020-05-28T10:59:33,['CONTINENT_DERIVED_FROM_COORDINATES'],2022-11-14T20:33:18.000+00:00,,
2634154860,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-06-01T14:26:20,-5.744912,54.727617,,2020,5,28,2020-05-28T11:02:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2020-06-01T14:26:51.000+00:00,,
3786610921,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.745813,54.72805,70.1,2020,5,28,2020-05-28T00:00:00,['CONTINENT_DERIVED_FROM_COORDINATES'],,,
3771306675,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-6.158544,54.035049,100.0,2020,5,1,2020-05-01T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771306575,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.512687,54.595248,100.0,2020,5,16,2020-05-16T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771311916,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.881264,54.681925,100.0,2020,5,14,2020-05-14T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771306993,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.694618,54.77376,100.0,2020,5,16,2020-05-16T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771309620,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.790121,54.84652,100.0,2020,5,18,2020-05-18T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
2641544376,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-06-09T11:15:13,-5.46859,54.381608,,2020,6,3,2020-06-03T00:00:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-05-19T14:16:06.000+00:00,,
2641603389,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-06-09T11:15:14,-5.46859,54.381608,,2020,6,3,2020-06-03T00:00:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-05-19T14:16:06.000+00:00,,
2802596825,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-06-09T19:01:33,-5.468947,54.381172,5.0,2020,6,3,2020-06-03T16:55:14,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-11-14T20:33:18.000+00:00,,
2802804583,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-06-15T13:46:46,-5.656437,54.226677,,2020,6,10,2020-06-10T00:00:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-05-19T14:16:06.000+00:00,,
2802639030,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-06-15T14:15:16,-5.656483,54.226805,5.0,2020,6,10,2020-06-10T08:28:46,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-11-14T20:33:18.000+00:00,,
2802678801,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-06-15T15:46:09,-5.674628,54.2407,5.0,2020,6,10,2020-06-10T11:38:05,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-11-14T20:33:18.000+00:00,,
2873834411,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-06-29T15:23:38,-5.656506,54.226683,8.0,2020,6,10,2020-06-10T00:00:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2020-09-28T08:54:49.000+00:00,,
2802992417,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-06-25T13:07:43,-5.535014,54.360963,6.0,2020,6,25,2020-06-25T10:25:05,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2020-06-29T15:04:14.000+00:00,,
2814166835,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-06-26T20:15:03,-5.704356,54.66785,5.0,2020,6,16,2020-06-16T14:14:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-11-14T20:33:18.000+00:00,,
2814159262,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-06-29T08:04:50,-5.706067,54.668214,5.0,2020,6,17,2020-06-17T15:05:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-11-14T20:33:18.000+00:00,,
2814139038,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-06-29T19:24:56,-5.535011,54.360972,5.0,2020,6,25,2020-06-25T10:30:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-11-14T20:33:18.000+00:00,,
3786658214,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-4.09218,52.3965,70.1,2020,6,8,2020-06-08T00:00:00,['CONTINENT_DERIVED_FROM_COORDINATES'],,,
3771304727,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.579768,54.405802,100.0,2020,6,18,2020-06-18T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771308541,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.782961,54.721497,100.0,2020,6,17,2020-06-17T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3786664337,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.605852,54.54107,70.1,2020,7,8,2020-07-08T00:00:00,['CONTINENT_DERIVED_FROM_COORDINATES'],,,
3355863967,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.569532,54.66636,70.7,2020,7,19,2020-07-19T00:00:00,['CONTINENT_DERIVED_FROM_COORDINATES'],,,
3726407114,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-3.840795,53.294719,25.0,2020,7,30,2020-07-30T00:00:00,"['CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",2020-08-04T00:00:00.000+00:00,1.0,
3727770094,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-3.840795,53.294719,25.0,2020,7,30,2020-07-30T00:00:00,"['CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",2020-08-04T00:00:00.000+00:00,1.0,
3726742147,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-3.840795,53.294719,25.0,2020,7,30,2020-07-30T00:00:00,"['CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",2020-07-31T00:00:00.000+00:00,1.0,
3727626281,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-3.840795,53.294719,25.0,2020,7,30,2020-07-30T00:00:00,"['CONTINENT_DERIVED_FROM_COORDINATES', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",2020-07-30T00:00:00.000+00:00,1.0,
2850549801,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-07-23T11:05:34,-5.605497,54.541406,5.0,2020,7,8,2020-07-08T09:03:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-11-14T20:33:18.000+00:00,,
3070299088,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-07-25T14:30:24,-3.047259,53.890452,43.0,2020,7,25,2020-07-25T11:04:14,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-03-29T02:58:31.000+00:00,,
2850570866,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-07-30T14:33:39,-5.60541,54.541528,,2020,7,8,2020-07-08T00:00:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-05-19T14:16:06.000+00:00,,
2826219767,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-07-30T15:07:53,-5.605415,54.54141,,2020,7,8,2020-07-08T09:18:00,['CONTINENT_DERIVED_FROM_COORDINATES'],2020-07-30T15:40:22.000+00:00,,
3058836660,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-02-09T19:33:32,-5.577113,54.39422,5.0,2020,7,28,2020-07-28T12:37:20,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-11-14T20:33:18.000+00:00,,
3355864291,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.682936,54.66804,70.7,2020,7,22,2020-07-22T00:00:00,['CONTINENT_DERIVED_FROM_COORDINATES'],,,
3771308212,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-6.098249,53.26887,100.0,2020,7,28,2020-07-28T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3355859361,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-4.60804,54.0749,70.7,2020,8,12,2020-08-12T00:00:00,"['COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",,,
3786613514,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-4.057128,52.47934,70.1,2020,8,10,2020-08-10T00:00:00,['CONTINENT_DERIVED_FROM_COORDINATES'],,,
3355864822,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.636159,54.67072,70.7,2020,8,14,2020-08-14T00:00:00,['CONTINENT_DERIVED_FROM_COORDINATES'],,,
2856803314,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-08-26T14:51:50,-5.726916,54.847966,61.0,2020,8,26,2020-08-26T10:42:10,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2020-08-27T19:19:07.000+00:00,,
2901536100,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-10-20T15:07:15,-5.728931,54.847558,8.0,2020,8,26,2020-08-26T12:09:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2020-10-21T10:32:35.000+00:00,,
2901731103,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-10-20T15:07:19,-5.726944,54.848153,5.0,2020,8,26,2020-08-26T10:43:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2020-10-21T10:31:32.000+00:00,,
3355864999,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.636159,54.67072,70.7,2020,8,14,2020-08-14T00:00:00,['CONTINENT_DERIVED_FROM_COORDINATES'],,,
3355867686,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-4.292548,53.41109,70.7,2020,8,24,2020-08-24T00:00:00,['CONTINENT_DERIVED_FROM_COORDINATES'],,,
3771306990,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.70744,54.667999,100.0,2020,8,16,2020-08-16T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3771308373,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-5.72836,54.847344,100.0,2020,8,3,2020-08-03T00:00:00,"['COORDINATE_ROUNDED', 'COUNTRY_DERIVED_FROM_COORDINATES', 'CONTINENT_DERIVED_FROM_COORDINATES']",2023-02-07T12:37:13.000+00:00,,
3786608386,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-4.233548,53.3533,70.1,2020,9,22,2020-09-22T00:00:00,['CONTINENT_DERIVED_FROM_COORDINATES'],,,
3355868057,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,,-4.162249,53.22032,70.7,2020,9,12,2020-09-12T00:00:00,['CONTINENT_DERIVED_FROM_COORDINATES'],,,
2864639868,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-09-12T13:59:33,-4.620779,53.279891,2.0,2020,9,12,2020-09-12T13:20:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-11-26T17:42:57.000+00:00,,
2864563688,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-09-12T19:11:25,-4.620766,53.279857,2.0,2020,9,12,2020-09-12T13:23:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2020-09-13T11:54:11.000+00:00,,
2988321670,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-09-14T21:31:59,-4.262663,53.360932,2.0,2020,9,14,2020-09-14T11:49:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2020-11-23T10:32:56.000+00:00,,
2868106588,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-09-14T21:32:01,-4.262503,53.360901,2.0,2020,9,14,2020-09-14T11:43:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2020-09-25T23:20:20.000+00:00,,
2864831308,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-09-15T10:46:01,-4.262784,53.36105,2.0,2020,9,14,2020-09-14T11:48:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-11-26T17:42:57.000+00:00,,
2868222516,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-09-16T18:26:26,-5.770595,54.852563,60.0,2020,9,16,2020-09-16T19:26:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2020-09-23T09:57:10.000+00:00,,
2868201209,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-09-20T20:56:29,-3.597998,54.485267,1108.0,2020,9,20,2020-09-20T12:06:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2020-09-21T06:45:31.000+00:00,,
2868372622,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-09-22T13:45:14,-4.226088,52.919252,5.0,2020,9,22,2020-09-22T11:27:38,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-11-08T07:15:36.000+00:00,,
2984435494,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-09-22T18:25:54,-4.476652,52.853073,4.0,2020,9,22,2020-09-22T17:11:09,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-11-08T07:15:36.000+00:00,,
2868364951,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-09-22T19:33:38,-4.233683,53.353273,2.0,2020,9,22,2020-09-22T11:52:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2020-09-22T22:16:49.000+00:00,,
2868351552,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-09-22T21:01:25,-4.233594,53.353305,2.0,2020,9,22,2020-09-22T11:46:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-11-26T17:42:57.000+00:00,,
3070628314,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-09-22T21:38:23,-4.233619,53.353319,2.0,2020,9,22,2020-09-22T11:50:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-11-26T17:42:57.000+00:00,,
2868319381,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-09-23T18:22:34,-4.634586,53.280621,2.0,2020,9,23,2020-09-23T10:28:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2020-09-25T23:18:33.000+00:00,,
2868348318,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-09-23T18:22:34,-4.634826,53.280653,2.0,2020,9,23,2020-09-23T10:30:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2020-09-25T23:18:08.000+00:00,,
2868342949,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-09-23T21:16:45,-4.63472,53.280702,2.0,2020,9,23,2020-09-23T10:24:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-11-26T17:42:57.000+00:00,,
2873761700,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-09-25T17:50:37,-5.849625,54.695577,,2020,9,22,2020-09-22T09:25:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-05-19T14:16:06.000+00:00,,
2873805533,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-09-25T17:50:38,-5.849563,54.695535,,2020,9,22,2020-09-22T09:23:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-05-19T14:16:06.000+00:00,,
2873976762,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-09-25T17:50:47,-5.847893,54.695607,,2020,9,22,2020-09-22T08:45:00,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2021-05-19T14:16:06.000+00:00,,
2883130604,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-10-02T13:01:15,-5.848047,54.695888,,2020,9,22,2020-09-22T08:17:48,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2020-10-02T13:56:48.000+00:00,,
2883102697,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2020-10-02T13:39:48,-5.848053,54.695522,,2020,9,22,2020-09-22T09:06:06,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2020-10-02T13:57:29.000+00:00,,
3039317866,PRESENT,"Nucella lapillus (Linnaeus, 1758)",Nucella lapillus,2021-02-09T21:06:25,-5.578553,54.394608,5.0,2020,9,18,2020-09-18T09:21:14,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES']",2022-11-14T20:33:18.000+00:00,,
